MaterialsName                 10.0kPa        100.0kPa       
str_m1_o10_o16_pcu_s_ID_80    -0.4356        -0.7997        
str_m1_o10_o16_pcu_s_ID_81    -1.5607        -2.3155        
str_m1_o10_o16_pcu_s_ID_82    -4.2971        -4.9814        
str_m1_o10_o16_pcu_s_ID_83    -1.6064        -0.6726        
str_m1_o10_o16_pcu_s_ID_84    -0.5619        -2.7666        
str_m1_o10_o16_pcu_s_ID_85    -1.5947        -2.0770        
str_m1_o10_o16_pcu_s_ID_86    -1.7265        -1.0881        
str_m1_o10_o16_pcu_s_ID_87    -1.4171        -0.9179        
str_m1_o10_o16_pcu_s_ID_88    -0.4050        0.0000         
str_m1_o10_o16_pcu_s_ID_89    -0.7813        -7.9882        
str_m1_o10_o16_pcu_s_ID_9     -0.8231        -1.7080        
str_m1_o10_o16_pcu_s_ID_90    -0.7626        -1.7637        
str_m1_o10_o16_pcu_s_ID_91    -1.9373        -2.5327        
str_m1_o10_o16_pcu_s_ID_92    -0.3384        -3.8529        
str_m1_o10_o16_pcu_s_ID_93    0.0000         -36.1978       
str_m1_o10_o16_pcu_s_ID_94    -0.4555        0.0000         
str_m1_o10_o16_pcu_s_ID_95    -1.8790        -1.4719        
str_m1_o10_o16_pcu_s_ID_96    -1.7459        -1.3247        
str_m1_o10_o16_pcu_s_ID_97    -1.0506        -3.0756        
str_m1_o10_o16_pcu_s_ID_98    -2.0627        -1.0326        
str_m1_o10_o16_pcu_s_ID_99    -2.7361        -0.8125        
str_m1_o10_o18_pcu_s_ID_265   -2.9837        -2.4973        
str_m1_o10_o18_pcu_s_ID_266   -2.8740        -2.7742        
str_m1_o10_o18_pcu_s_ID_267   -1.9366        -13.8361       
str_m1_o10_o18_pcu_s_ID_268   -0.8330        -0.7733        
str_m1_o10_o18_pcu_s_ID_269   -3.0388        -1.6448        
str_m1_o10_o18_pcu_s_ID_270   -2.6546        -0.7293        
str_m1_o10_o18_pcu_s_ID_271   -2.0221        -6.1753        
str_m1_o10_o18_pcu_s_ID_272   -0.4747        -0.4477        
str_m1_o10_o18_pcu_s_ID_273   -0.8333        -5.3614        
str_m1_o10_o18_pcu_s_ID_274   -0.9516        -0.9618        
str_m1_o10_o18_pcu_s_ID_275   -2.9867        -12.3802       
str_m1_o10_o18_pcu_s_ID_276   -2.4169        0.0000         
str_m1_o10_o18_pcu_s_ID_277   -2.7705        -4.5665        
str_m1_o10_o18_pcu_s_ID_278   -2.5065        -3.1734        
str_m1_o10_o18_pcu_s_ID_279   -1.5520        -2.9463        
str_m1_o10_o18_pcu_s_ID_280   -4.7037        0.0000         
str_m1_o10_o18_pcu_s_ID_281   -0.3608        -1.4344        
str_m1_o10_o18_pcu_s_ID_282   -1.4915        -2.4232        
str_m1_o10_o18_pcu_s_ID_283   -0.5194        -6.9694        
str_m1_o10_o18_pcu_s_ID_284   -1.7078        -1.4859        
str_m1_o10_o18_pcu_s_ID_285   -1.1188        -4.7411        
str_m1_o10_o18_pcu_s_ID_286   -1.9985        -3.3955        
str_m1_o10_o18_pcu_s_ID_287   -4.7517        -6.5864        
str_m1_o10_o18_pcu_s_ID_288   -1.0748        -3.0164        
str_m1_o10_o18_pcu_s_ID_289   -1.2472        -0.7817        
str_m1_o10_o18_pcu_s_ID_290   -1.4869        0.0000         
str_m1_o10_o18_pcu_s_ID_291   -1.0424        -4.4404        
str_m1_o10_o18_pcu_s_ID_292   -1.9825        -0.9041        
str_m1_o10_o18_pcu_s_ID_293   -3.9712        -2.3950        
str_m1_o10_o18_pcu_s_ID_294   -1.7233        -0.8267        
str_m1_o10_o18_pcu_s_ID_295   0.0000         0.0000         
str_m1_o10_o18_pcu_s_ID_296   -0.6396        -0.3819        
str_m1_o10_o18_pcu_s_ID_297   -0.8255        -3.9393        
str_m1_o10_o18_pcu_s_ID_298   -3.4339        -3.9546        
str_m1_o10_o18_pcu_s_ID_299   -2.3029        -1.3359        
str_m1_o10_o18_pcu_s_ID_300   -1.2601        -1.3863        
str_m1_o10_o18_pcu_s_ID_301   -19.8087       -47.5645       
str_m1_o10_o18_pcu_s_ID_302   -0.4134        -0.3556        
str_m1_o10_o18_pcu_s_ID_303   -2.9828        -2.6925        
str_m1_o10_o18_pcu_s_ID_304   -1.8036        -5.2865        
str_m1_o10_o18_pcu_s_ID_305   -1.5084        -2.1720        
str_m1_o10_o18_pcu_s_ID_306   -2.0514        -3.4078        
str_m1_o10_o18_pcu_s_ID_307   -1.4546        -3.5834        
str_m1_o10_o18_pcu_s_ID_308   -0.8972        -3.6296        
str_m1_o10_o18_pcu_s_ID_309   -0.6914        -2.8188        
str_m1_o10_o18_pcu_s_ID_310   -1.8007        -4.4761        
str_m1_o10_o18_pcu_s_ID_311   -79.7193       -89.8943       
str_m1_o10_o18_pcu_s_ID_312   -3.5768        -3.7481        
str_m1_o10_o18_pcu_s_ID_313   -1.8081        -4.2615        
str_m1_o10_o18_pcu_s_ID_314   -3.3509        -1.7068        
str_m1_o10_o18_pcu_s_ID_315   -1.4022        0.0000         
str_m1_o10_o18_pcu_s_ID_316   -1.1922        -1.9673        
str_m1_o10_o18_pcu_s_ID_317   0.0000         -0.4748        
str_m1_o10_o18_pcu_s_ID_318   -1.9480        -3.1473        
str_m1_o10_o18_pcu_s_ID_319   -1.4171        -3.9362        
str_m1_o10_o18_pcu_s_ID_320   -1.6606        -3.2794        
str_m1_o10_o18_pcu_s_ID_321   -3.0224        -3.9000        
str_m1_o10_o18_pcu_s_ID_322   -1.4943        -3.1982        
str_m1_o10_o18_pcu_s_ID_323   -4.3953        -1.0606        
str_m1_o10_o18_pcu_s_ID_324   -2.0601        -3.4169        
str_m1_o10_o18_pcu_s_ID_325   -0.6809        -2.0815        
str_m1_o10_o18_pcu_s_ID_326   -1.3515        -3.7165        
str_m1_o10_o18_pcu_s_ID_327   -5.1894        -10.9225       
str_m1_o10_o18_pcu_s_ID_328   -2.2602        -0.5867        
str_m1_o10_o18_pcu_s_ID_329   0.0000         -35.9972       
str_m1_o10_o18_pcu_s_ID_330   -3.4876        -8.3038        
str_m1_o10_o18_pcu_s_ID_331   -0.7465        -4.8725        
str_m1_o10_o18_pcu_s_ID_332   -3.1871        -7.2590        
str_m1_o10_o18_pcu_s_ID_333   -0.8721        -2.3384        
str_m1_o10_o18_pcu_s_ID_334   -3.6608        -4.0275        
str_m1_o10_o18_pcu_s_ID_335   -2.1366        -5.4817        
str_m1_o10_o18_pcu_s_ID_336   -1.8579        -1.6829        
str_m1_o10_o18_pcu_s_ID_337   -1.9620        -8.2763        
str_m1_o10_o18_pcu_s_ID_338   -1.6869        -2.7095        
str_m1_o10_o18_pcu_s_ID_339   -13.2623       -3.9200        
str_m1_o10_o18_pcu_s_ID_340   -0.7655        -3.6923        
str_m1_o10_o18_pcu_s_ID_341   -3.3577        -2.3234        
str_m1_o10_o18_pcu_s_ID_342   -1.3748        -2.6713        
str_m1_o10_o18_pcu_s_ID_343   -0.4386        -2.2895        
str_m1_o10_o18_pcu_s_ID_344   -5.1278        -19.2163       
str_m1_o10_o18_pcu_s_ID_345   -2.4829        -4.1532        
