MaterialsName                 0.01kPa        0.1kPa         
str_m1_o10_o18_pcu_s_ID_269   -3.7355        -15.0997       
str_m1_o10_o18_pcu_s_ID_270   -4.5377        -20.9520       
str_m1_o10_o18_pcu_s_ID_271   -1.2473        -10.9087       
str_m1_o10_o18_pcu_s_ID_272   -4.8555        -18.9172       
str_m1_o10_o18_pcu_s_ID_273   -24.2946       -47.3788       
str_m1_o10_o18_pcu_s_ID_274   -2.7045        -13.8367       
str_m1_o10_o18_pcu_s_ID_275   -3.8298        -18.6141       
str_m1_o10_o18_pcu_s_ID_276   -9.8016        -29.0956       
str_m1_o10_o18_pcu_s_ID_277   -2.9661        -13.1900       
str_m1_o10_o18_pcu_s_ID_278   -1.6752        -10.8458       
str_m1_o10_o18_pcu_s_ID_279   -1.2571        -9.2727        
str_m1_o10_o18_pcu_s_ID_280   -8.1862        -30.2319       
str_m1_o10_o18_pcu_s_ID_281   -3.1167        -12.6094       
str_m1_o10_o18_pcu_s_ID_282   -1.5878        -9.0295        
str_m1_o10_o18_pcu_s_ID_283   -17.5407       -38.1854       
str_m1_o10_o18_pcu_s_ID_284   -2.8518        -14.6543       
str_m1_o10_o18_pcu_s_ID_285   -3.6491        -17.7428       
str_m1_o10_o18_pcu_s_ID_286   -5.3994        -23.1603       
str_m1_o10_o18_pcu_s_ID_287   -3.8039        -18.2491       
str_m1_o10_o18_pcu_s_ID_288   -4.1518        -18.9913       
str_m1_o10_o18_pcu_s_ID_289   -2.8778        -17.4595       
str_m1_o10_o18_pcu_s_ID_290   -1.3853        -12.2057       
str_m1_o10_o18_pcu_s_ID_291   -4.5906        -14.4163       
str_m1_o10_o18_pcu_s_ID_292   -6.2818        -23.6016       
str_m1_o10_o18_pcu_s_ID_293   -9.0428        -23.8116       
str_m1_o10_o18_pcu_s_ID_294   -4.2773        -19.8950       
str_m1_o10_o18_pcu_s_ID_295   -13.5251       -35.6830       
str_m1_o10_o18_pcu_s_ID_296   -6.7071        -24.0697       
str_m1_o10_o18_pcu_s_ID_297   -3.0713        -16.7372       
str_m1_o10_o18_pcu_s_ID_298   -6.1558        -21.4044       
str_m1_o10_o18_pcu_s_ID_299   -5.3507        -25.1518       
str_m1_o10_o18_pcu_s_ID_300   -3.0874        -18.8328       
str_m1_o10_o18_pcu_s_ID_301   -65.1246       -63.5694       
str_m1_o10_o18_pcu_s_ID_302   -7.4064        -21.7105       
str_m1_o10_o18_pcu_s_ID_303   -1.3409        -11.2113       
str_m1_o10_o18_pcu_s_ID_304   -2.1407        -14.0603       
str_m1_o10_o18_pcu_s_ID_305   -4.1621        -19.7367       
