MaterialsName                0.01kPa        0.1kPa         
str_m3_o10_o17_pcu_s_ID_335   5.6630         16.1153        
str_m3_o10_o17_pcu_s_ID_336   1.5466         11.3564        
str_m3_o10_o17_pcu_s_ID_337   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_338   0.1451         1.5022         
str_m3_o10_o17_pcu_s_ID_339   4.3441         15.7570        
str_m3_o10_o17_pcu_s_ID_340   0.7451         6.5529         
str_m3_o10_o17_pcu_s_ID_341   0.5822         5.1227         
str_m3_o10_o17_pcu_s_ID_342   2.7348         16.9917        
str_m3_o10_o17_pcu_s_ID_343   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_344   4.7422         20.7768        
str_m3_o10_o17_pcu_s_ID_345   10.2517        16.9049        
str_m3_o10_o17_pcu_s_ID_346   1.5485         9.8649         
str_m3_o10_o17_pcu_s_ID_347   0.6852         7.0185         
str_m3_o10_o17_pcu_s_ID_348   16.9198        17.8691        
str_m3_o10_o17_pcu_s_ID_349   5.9466         15.9928        
str_m3_o10_o17_pcu_s_ID_350   0.0007         0.0026         
str_m3_o10_o17_pcu_s_ID_351   3.9654         23.1309        
str_m3_o10_o17_pcu_s_ID_352   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_353   14.8074        18.6577        
str_m3_o10_o17_pcu_s_ID_354   6.8264         28.8803        
str_m3_o10_o17_pcu_s_ID_355   17.3395        17.9647        
str_m3_o10_o17_pcu_s_ID_356   0.6529         6.3152         
str_m3_o10_o17_pcu_s_ID_357   6.5739         18.7272        
str_m3_o10_o17_pcu_s_ID_358   1.1553         10.2681        
str_m3_o10_o17_pcu_s_ID_359   9.3212         27.7306        
str_m3_o10_o18_pcu_s_ID_360   0.9276         9.0019         
str_m3_o10_o18_pcu_s_ID_361   8.1642         23.5222        
str_m3_o10_o18_pcu_s_ID_362   0.0041         0.0386         
str_m3_o10_o18_pcu_s_ID_363   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_364   0.2478         2.4012         
str_m3_o10_o18_pcu_s_ID_365   1.6004         12.5955        
str_m3_o10_o18_pcu_s_ID_366   0.0001         0.0021         
str_m3_o10_o18_pcu_s_ID_367   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_368   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_369   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_370   0.0010         0.0168         
str_m3_o10_o18_pcu_s_ID_371   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_372   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_373   0.3453         4.9748         
str_m3_o10_o18_pcu_s_ID_374   0.1477         1.3155         
str_m3_o10_o18_pcu_s_ID_375   0.0000         0.0000         
str_m3_o10_o18_pcu_s_ID_376   0.1534         1.4039         
