MaterialsName                9.99kPa        99.9kPa        
str_m2_o10_o17_pcu_s_ID_266   24.9682        28.0353        
str_m2_o10_o17_pcu_s_ID_267   17.9138        18.0046        
str_m2_o10_o17_pcu_s_ID_268   18.3347        20.2740        
str_m2_o10_o17_pcu_s_ID_269   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_270   1.3149         6.6129         
str_m2_o10_o17_pcu_s_ID_271   12.9261        17.9079        
str_m2_o10_o17_pcu_s_ID_272   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_273   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_274   17.7948        18.0169        
str_m2_o10_o17_pcu_s_ID_275   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_276   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_277   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_278   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_279   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_280   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_281   18.8797        27.8581        
str_m2_o10_o17_pcu_s_ID_282   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_283   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_284   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_285   18.0269        18.9066        
str_m2_o10_o17_pcu_s_ID_286   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_287   18.0000        18.6217        
str_m2_o10_o17_pcu_s_ID_288   3.0000         3.0329         
str_m2_o10_o17_pcu_s_ID_289   40.0605        46.7144        
str_m2_o10_o17_pcu_s_ID_290   36.0000        36.0000        
str_m2_o10_o17_pcu_s_ID_291   32.0148        35.8112        
str_m2_o10_o17_pcu_s_ID_292   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_293   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_294   12.4690        17.6380        
str_m2_o10_o17_pcu_s_ID_295   14.0001        14.9153        
str_m2_o10_o17_pcu_s_ID_296   18.4029        19.6801        
str_m2_o10_o17_pcu_s_ID_297   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_298   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_299   21.3171        30.8487        
str_m2_o10_o17_pcu_s_ID_300   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_301   9.5573         15.5529        
str_m2_o10_o17_pcu_s_ID_302   17.9402        18.0000        
str_m2_o10_o17_pcu_s_ID_303   32.7220        33.7173        
str_m2_o10_o17_pcu_s_ID_304   17.9548        18.0000        
str_m2_o10_o17_pcu_s_ID_305   0.0447         0.5448         
str_m2_o10_o17_pcu_s_ID_306   14.2416        15.0065        
str_m2_o10_o17_pcu_s_ID_307   17.8670        18.0000        
str_m2_o10_o17_pcu_s_ID_308   17.9752        17.9972        
str_m2_o10_o17_pcu_s_ID_309   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_310   0.5462         3.1059         
str_m2_o10_o17_pcu_s_ID_311   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_312   17.5980        22.1295        
str_m2_o10_o17_pcu_s_ID_313   35.3832        35.8824        
str_m2_o10_o17_pcu_s_ID_314    NULL   25.0000        
str_m2_o10_o17_pcu_s_ID_315   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_316   17.8982        17.9430        
str_m2_o10_o17_pcu_s_ID_317   39.2239        42.4142        
str_m2_o10_o17_pcu_s_ID_318   38.7582        47.5078        
str_m2_o10_o17_pcu_s_ID_319   15.6601        25.3630        
str_m2_o10_o17_pcu_s_ID_320   15.2029        16.3318        
str_m2_o10_o17_pcu_s_ID_321   3.9788         12.5914        
str_m2_o10_o17_pcu_s_ID_322   36.9474        42.8268        
str_m2_o10_o17_pcu_s_ID_323   1.9777         12.5668        
str_m2_o10_o17_pcu_s_ID_324   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_325   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_326   18.0019        18.1870        
str_m2_o10_o17_pcu_s_ID_327   15.7249        17.5408        
str_m2_o10_o17_pcu_s_ID_328   0.0521         1.2511         
str_m2_o10_o17_pcu_s_ID_329   18.8078        25.2984        
str_m2_o10_o17_pcu_s_ID_330   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_331    NULL    NULL   
str_m2_o10_o17_pcu_s_ID_332   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_333   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_334   35.0047        34.2019        
str_m2_o10_o17_pcu_s_ID_335   3.9969         14.8812        
str_m2_o10_o17_pcu_s_ID_336   17.9154        18.0000        
str_m2_o10_o17_pcu_s_ID_337   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_338   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_339   17.2241        17.8421        
str_m2_o10_o17_pcu_s_ID_340   25.8943        33.1031        
str_m2_o10_o17_pcu_s_ID_341   27.1644        32.7269        
