MaterialsName                9.99kPa        
str_m1_o10_o16_pcu_s_ID_98    108.1354       
str_m1_o10_o16_pcu_s_ID_99    88.5507        
str_m1_o10_o18_pcu_s_ID_265   135.5026       
str_m1_o10_o18_pcu_s_ID_266   127.9216       
str_m1_o10_o18_pcu_s_ID_267   103.9405       
str_m1_o10_o18_pcu_s_ID_268   106.8759       
str_m1_o10_o18_pcu_s_ID_269   113.0910       
str_m1_o10_o18_pcu_s_ID_270   107.9982       
str_m1_o10_o18_pcu_s_ID_271   134.2530       
str_m1_o10_o18_pcu_s_ID_272   95.2161        
str_m1_o10_o18_pcu_s_ID_273   99.9996        
str_m1_o10_o18_pcu_s_ID_274   127.7188       
str_m1_o10_o18_pcu_s_ID_275   103.8496       
str_m1_o10_o18_pcu_s_ID_276   101.8712       
str_m1_o10_o18_pcu_s_ID_277   125.3170       
str_m1_o10_o18_pcu_s_ID_278   119.7354       
str_m1_o10_o18_pcu_s_ID_279   129.1427       
str_m1_o10_o18_pcu_s_ID_280   92.0893        
str_m1_o10_o18_pcu_s_ID_281   117.2305       
str_m1_o10_o18_pcu_s_ID_282   130.3542       
str_m1_o10_o18_pcu_s_ID_283   69.5619        
str_m1_o10_o18_pcu_s_ID_284   117.6371       
str_m1_o10_o18_pcu_s_ID_285   118.6497       
str_m1_o10_o18_pcu_s_ID_286   86.2318        
str_m1_o10_o18_pcu_s_ID_287   93.2741        
str_m1_o10_o18_pcu_s_ID_288   108.7895       
str_m1_o10_o18_pcu_s_ID_289   119.9942       
str_m1_o10_o18_pcu_s_ID_290   133.8868       
str_m1_o10_o18_pcu_s_ID_291   119.1391       
str_m1_o10_o18_pcu_s_ID_292   93.4978        
str_m1_o10_o18_pcu_s_ID_293   114.0000       
str_m1_o10_o18_pcu_s_ID_294   109.3965       
str_m1_o10_o18_pcu_s_ID_295   55.0000        
str_m1_o10_o18_pcu_s_ID_296   106.9722       
str_m1_o10_o18_pcu_s_ID_297   95.1019        
str_m1_o10_o18_pcu_s_ID_298   102.3861       
str_m1_o10_o18_pcu_s_ID_299   95.2364        
str_m1_o10_o18_pcu_s_ID_300   107.0642       
str_m1_o10_o18_pcu_s_ID_301   99.4166        
str_m1_o10_o18_pcu_s_ID_302   109.0000       
str_m1_o10_o18_pcu_s_ID_303   135.4309       
str_m1_o10_o18_pcu_s_ID_304   132.8227       
str_m1_o10_o18_pcu_s_ID_305   64.0051        
str_m1_o10_o18_pcu_s_ID_306   70.4849        
str_m1_o10_o18_pcu_s_ID_307   118.9423       
str_m1_o10_o18_pcu_s_ID_308   94.6877        
str_m1_o10_o18_pcu_s_ID_309   106.5400       
str_m1_o10_o18_pcu_s_ID_310   107.1060       
str_m1_o10_o18_pcu_s_ID_311    NULL   
str_m1_o10_o18_pcu_s_ID_312   110.2668       
str_m1_o10_o18_pcu_s_ID_313   131.8832       
str_m1_o10_o18_pcu_s_ID_314   109.9736       
str_m1_o10_o18_pcu_s_ID_315   53.9763        
str_m1_o10_o18_pcu_s_ID_316   100.5413       
str_m1_o10_o18_pcu_s_ID_317   43.0910        
str_m1_o10_o18_pcu_s_ID_318   119.6381       
str_m1_o10_o18_pcu_s_ID_319   125.3738       
str_m1_o10_o18_pcu_s_ID_320   104.2666       
str_m1_o10_o18_pcu_s_ID_321   113.0563       
str_m1_o10_o18_pcu_s_ID_322   89.3834        
str_m1_o10_o18_pcu_s_ID_323   121.8452       
str_m1_o10_o18_pcu_s_ID_324   56.2404        
str_m1_o10_o18_pcu_s_ID_325   107.8719       
str_m1_o10_o18_pcu_s_ID_326   108.5395       
str_m1_o10_o18_pcu_s_ID_327   80.6887        
str_m1_o10_o18_pcu_s_ID_328   39.5264        
str_m1_o10_o18_pcu_s_ID_329   50.7694        
str_m1_o10_o18_pcu_s_ID_330   120.0152       
str_m1_o10_o18_pcu_s_ID_331   133.9576       
str_m1_o10_o18_pcu_s_ID_332   38.9131        
str_m1_o10_o18_pcu_s_ID_333   125.4806       
str_m1_o10_o18_pcu_s_ID_334   91.9475        
str_m1_o10_o18_pcu_s_ID_335   89.8074        
str_m1_o10_o18_pcu_s_ID_336   91.9059        
str_m1_o10_o18_pcu_s_ID_337   132.6840       
str_m1_o10_o18_pcu_s_ID_338   129.6663       
str_m1_o10_o18_pcu_s_ID_339   35.0000        
str_m1_o10_o18_pcu_s_ID_340   129.3565       
str_m1_o10_o18_pcu_s_ID_341   96.3609        
str_m1_o10_o18_pcu_s_ID_342   116.2475       
str_m1_o10_o18_pcu_s_ID_343   115.0483       
str_m1_o10_o18_pcu_s_ID_344   32.7770        
str_m1_o10_o18_pcu_s_ID_345   107.6624       
str_m1_o10_o18_pcu_s_ID_346   120.6211       
str_m1_o10_o18_pcu_s_ID_347   112.9084       
str_m1_o10_o18_pcu_s_ID_348   131.8098       
str_m1_o10_o18_pcu_s_ID_349   107.5760       
str_m1_o10_o18_pcu_s_ID_350   80.8799        
str_m1_o10_o18_pcu_s_ID_351   109.6494       
str_m1_o10_o18_pcu_s_ID_352   123.1636       
str_m1_o10_o18_pcu_s_ID_353   134.3072       
str_m1_o10_o18_pcu_s_ID_354   96.9832        
str_m1_o10_o18_pcu_s_ID_355   92.9099        
str_m1_o10_o18_pcu_s_ID_356   119.5626       
str_m1_o10_o18_pcu_s_ID_357   115.5093       
str_m1_o10_o18_pcu_s_ID_358   107.4592       
str_m1_o10_o18_pcu_s_ID_359   81.8350        
str_m1_o10_o18_pcu_s_ID_360   130.5626       
str_m1_o10_o18_pcu_s_ID_361   123.4767       
str_m1_o10_o18_pcu_s_ID_362   60.0348        
str_m1_o10_o18_pcu_s_ID_363   111.6099       
str_m1_o10_o18_pcu_s_ID_364   36.9888        
str_m1_o10_o18_pcu_s_ID_365   114.7663       
str_m1_o10_o18_pcu_s_ID_366   120.4095       
str_m1_o10_o18_pcu_s_ID_367   58.2042        
str_m1_o10_o18_pcu_s_ID_368   111.6178       
str_m1_o10_o18_pcu_s_ID_369   135.8375       
str_m1_o10_o18_pcu_s_ID_370   107.9582       
str_m1_o10_o18_pcu_s_ID_371   134.1915       
str_m1_o10_o18_pcu_s_ID_372   70.8261        
str_m1_o10_o18_pcu_s_ID_373   123.7668       
str_m1_o10_o18_pcu_s_ID_374   127.0210       
str_m1_o10_o18_pcu_s_ID_375   122.3514       
str_m1_o10_o18_pcu_s_ID_376   108.3579       
str_m1_o10_o18_pcu_s_ID_377   125.5701       
str_m1_o10_o18_pcu_s_ID_378   124.2454       
str_m1_o10_o18_pcu_s_ID_379   114.8477       
str_m1_o10_o18_pcu_s_ID_380   123.0879       
str_m1_o10_o18_pcu_s_ID_381   114.3668       
str_m1_o10_o18_pcu_s_ID_382   93.7332        
str_m1_o10_o18_pcu_s_ID_383   120.4340       
str_m1_o10_o18_pcu_s_ID_384   72.3389        
str_m1_o10_o18_pcu_s_ID_385   115.2975       
str_m1_o10_o18_pcu_s_ID_386   136.0910       
str_m1_o10_o18_pcu_s_ID_387   120.1933       
str_m1_o10_o18_pcu_s_ID_388   80.1015        
str_m1_o10_o18_pcu_s_ID_389   9.6203         
str_m1_o10_o18_pcu_s_ID_390   123.2232       
str_m1_o10_o18_pcu_s_ID_391   109.1291       
str_m1_o10_o18_pcu_s_ID_392   104.9749       
str_m1_o10_o18_pcu_s_ID_393   133.6547       
str_m1_o10_o18_pcu_s_ID_394   129.1019       
str_m1_o10_o18_pcu_s_ID_395   99.7413        
str_m1_o10_o18_pcu_s_ID_396   99.5359        
str_m1_o10_o18_pcu_s_ID_397   75.1284        
str_m1_o10_o18_pcu_s_ID_398   120.6806       
str_m1_o10_o18_pcu_s_ID_399   88.8657        
str_m1_o10_o18_pcu_s_ID_400   132.0279       
str_m1_o10_o18_pcu_s_ID_401   122.8519       
str_m1_o10_o18_pcu_s_ID_402   99.1346        
str_m1_o10_o18_pcu_s_ID_403   78.1038        
str_m1_o10_o18_pcu_s_ID_404   118.2523       
str_m1_o10_o18_pcu_s_ID_405   92.7216        
str_m1_o10_o18_pcu_s_ID_406   94.2448        
str_m1_o10_o18_pcu_s_ID_407   106.6276       
str_m1_o10_o18_pcu_s_ID_408   67.5308        
str_m1_o10_o18_pcu_s_ID_409   35.6325        
str_m1_o10_o18_pcu_s_ID_410   96.8453        
str_m1_o10_o18_pcu_s_ID_411   134.6156       
str_m1_o10_o18_pcu_s_ID_412   111.2684       
str_m1_o10_o18_pcu_s_ID_413   20.6738        
str_m1_o10_o18_pcu_s_ID_414   83.8653        
str_m1_o10_o18_pcu_s_ID_415   130.7334       
str_m1_o10_o18_pcu_s_ID_416   132.0344       
str_m1_o10_o18_pcu_s_ID_417   58.4095        
str_m1_o10_o18_pcu_s_ID_418   92.8819        
str_m1_o10_o18_pcu_s_ID_419   133.4341       
str_m1_o10_o18_pcu_s_ID_420   107.3357       
str_m1_o10_o18_pcu_s_ID_421   116.5159       
str_m1_o10_o18_pcu_s_ID_422   74.5579        
str_m1_o10_o18_pcu_s_ID_423   110.3013       
str_m1_o10_o18_pcu_s_ID_424   80.5068        
str_m1_o10_o18_pcu_s_ID_425   98.0674        
str_m1_o10_o18_pcu_s_ID_426   131.5566       
str_m1_o10_o18_pcu_s_ID_427   115.4039       
