Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m1_o10_o18_pcu_sym.220                          str_m1_o10_o18_pcu_s_ID_400                         1116              98.2200,73.0900,98.5900     32.5560,32.5240,35.8040      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.221                          str_m1_o10_o18_pcu_s_ID_401                         1206              98.3300,73.0700,98.7800     32.5460,32.5530,35.8520      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.222                          str_m1_o10_o18_pcu_s_ID_402                         1098              98.5700,72.8800,98.5900     32.5320,32.6480,35.6840      1,1,1         O,H,N,Zn,C,I        
str_m1_o10_o18_pcu_sym.223                          str_m1_o10_o18_pcu_s_ID_403                         1728              98.2700,72.7400,98.7700     32.7170,32.6730,35.2460      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.224                          str_m1_o10_o18_pcu_s_ID_404                         1134              98.0400,73.1800,98.5700     32.5490,32.5280,35.6410      1,1,1         O,H,N,Zn,C,I        
str_m1_o10_o18_pcu_sym.225                          str_m1_o10_o18_pcu_s_ID_405                         1602              97.9300,72.7000,98.4800     32.5550,32.4460,35.6980      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.226                          str_m1_o10_o18_pcu_s_ID_406                         1476              98.3400,72.9100,98.9200     32.7760,32.4660,35.7730      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.227                          str_m1_o10_o18_pcu_s_ID_407                         1062              98.4000,73.1500,98.4100     32.5150,32.6750,35.5890      1,1,1         O,H,Br,Zn,F,C       
str_m1_o10_o18_pcu_sym.228                          str_m1_o10_o18_pcu_s_ID_408                         1818              98.7900,73.2800,98.6500     32.6460,32.6220,35.3020      1,1,1         O,H,Zn,Cl,C         
str_m1_o10_o18_pcu_sym.229                          str_m1_o10_o18_pcu_s_ID_409                         2214              98.4700,73.1800,97.8100     32.6910,32.4940,35.3780      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.23                           str_m1_o10_o18_pcu_s_ID_410                         1242              97.5800,73.0000,98.4300     32.7310,32.5160,35.5240      1,1,1         O,H,N,Zn,Cl,C       
str_m1_o10_o18_pcu_sym.230                          str_m1_o10_o18_pcu_s_ID_411                         1116              98.1700,73.3100,98.7600     32.7130,32.4930,35.8420      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.231                          str_m1_o10_o18_pcu_s_ID_412                         1206              97.9100,73.0200,98.8000     32.5470,32.5630,35.6580      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.232                          str_m1_o10_o18_pcu_s_ID_413                         2106              98.9000,73.1200,99.1400     32.6430,32.7230,35.4150      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.233                          str_m1_o10_o18_pcu_s_ID_414                         1674              97.8800,72.8800,98.7500     32.8280,32.4690,35.4450      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.234                          str_m1_o10_o18_pcu_s_ID_415                         1152              98.2500,72.8700,98.2100     32.5090,32.6580,35.8780      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.235                          str_m1_o10_o18_pcu_s_ID_416                         1080              98.2800,73.0000,98.6100     32.5530,32.5260,35.8710      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.236                          str_m1_o10_o18_pcu_s_ID_417                         2016              98.1200,72.9700,98.5500     32.5740,32.5710,35.6570      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.237                          str_m1_o10_o18_pcu_s_ID_418                         1440              98.4200,72.9800,98.3600     32.4920,32.6400,35.7370      1,1,1         O,H,Zn,F,C          
str_m1_o10_o18_pcu_sym.238                          str_m1_o10_o18_pcu_s_ID_419                         1062              98.1200,72.9500,98.5600     32.5560,32.5220,35.8670      1,1,1         O,H,Zn,Cl,C         
str_m1_o10_o18_pcu_sym.239                          str_m1_o10_o18_pcu_s_ID_420                         1332              98.1000,73.2700,98.5700     32.5470,32.5560,35.4640      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.24                           str_m1_o10_o18_pcu_s_ID_421                         1062              98.3400,72.9200,98.6000     32.5290,32.6940,35.7180      1,1,1         O,H,Zn,Cl,C,I       
str_m1_o10_o18_pcu_sym.240                          str_m1_o10_o18_pcu_s_ID_422                         1620              97.9800,72.8800,98.4700     32.7300,32.5250,35.5080      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.241                          str_m1_o10_o18_pcu_s_ID_423                         1278              97.9600,73.0700,98.0200     32.4730,32.6870,35.7090      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.242                          str_m1_o10_o18_pcu_s_ID_424                         1566              97.9500,72.5000,98.3600     32.8090,32.3930,35.7760      1,1,1         S,O,H,Zn,C          
str_m1_o10_o18_pcu_sym.243                          str_m1_o10_o18_pcu_s_ID_425                         1386              98.2700,72.4400,98.6600     32.5530,32.6790,35.5060      1,1,1         O,H,Br,Zn,C         
str_m1_o10_o18_pcu_sym.244                          str_m1_o10_o18_pcu_s_ID_426                         1098              98.1600,73.3200,98.7600     32.7210,32.4910,35.8420      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.245                          str_m1_o10_o18_pcu_s_ID_427                         1278              98.1800,72.4700,98.6300     32.5910,32.5160,35.7500      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.246                          str_m1_o10_o18_pcu_s_ID_428                         1062              98.1800,72.8500,98.0900     32.6600,32.6230,35.6300      1,1,1         O,H,Br,Zn,C         
str_m1_o10_o18_pcu_sym.247                          str_m1_o10_o18_pcu_s_ID_429                         1062              98.0500,72.9200,98.4700     32.6330,32.5020,35.8490      1,1,1         O,H,Zn,F,C          
str_m1_o10_o18_pcu_sym.248                          str_m1_o10_o18_pcu_s_ID_430                         1170              98.5300,72.8200,98.2600     32.5010,32.7010,35.8670      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.249                          str_m1_o10_o18_pcu_s_ID_431                         1062              98.4800,72.9500,98.4800     32.6870,32.6520,35.5590      1,1,1         O,H,Br,Zn,F,C       
str_m1_o10_o18_pcu_sym.25                           str_m1_o10_o18_pcu_s_ID_432                         1134              98.3000,73.1600,98.6400     32.5360,32.5240,35.8230      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.250                          str_m1_o10_o18_pcu_s_ID_433                         1908              97.9600,73.2800,99.0900     32.6370,32.5580,35.3280      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.251                          str_m1_o10_o18_pcu_s_ID_434                         1494              98.1100,73.1000,98.5900     32.5440,32.5320,35.3740      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.252                          str_m1_o10_o18_pcu_s_ID_435                         1278              98.2900,73.0400,98.6200     32.5610,32.5280,35.7470      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.253                          str_m1_o10_o18_pcu_s_ID_436                         1170              98.1800,72.6500,98.9300     32.5730,32.6630,35.7460      1,1,1         O,H,Zn,F,C          
str_m1_o10_o18_pcu_sym.254                          str_m1_o10_o18_pcu_s_ID_437                         1602              98.1400,73.2500,98.5200     32.5950,32.5380,35.5200      1,1,1         O,H,Zn,F,C          
str_m1_o10_o18_pcu_sym.255                          str_m1_o10_o18_pcu_s_ID_438                         1314              98.2000,73.1000,98.7400     32.5540,32.5710,35.6390      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.256                          str_m1_o10_o18_pcu_s_ID_439                         1206              98.1400,73.1100,98.5600     32.5370,32.5370,35.5950      1,1,1         O,H,N,Zn,Cl,C       
str_m1_o10_o18_pcu_sym.257                          str_m1_o10_o18_pcu_s_ID_440                         1278              98.3600,72.9400,98.2100     32.6600,32.6030,35.6940      1,1,1         O,H,Zn,F,C          
str_m1_o10_o18_pcu_sym.258                          str_m1_o10_o18_pcu_s_ID_441                         1278              98.2500,73.0500,98.8100     32.5340,32.6410,35.7180      1,1,1         O,H,Zn,F,C          
str_m1_o10_o18_pcu_sym.26                           str_m1_o10_o18_pcu_s_ID_442                         1206              97.9300,72.9000,98.6400     32.5350,32.5150,35.7660      1,1,1         S,O,H,Zn,C          
str_m1_o10_o18_pcu_sym.27                           str_m1_o10_o18_pcu_s_ID_443                         1386              98.3000,72.8000,98.5500     32.5170,32.5240,35.7120      1,1,1         S,O,H,Zn,C          
str_m1_o10_o18_pcu_sym.28                           str_m1_o10_o18_pcu_s_ID_444                         1116              98.0100,72.9000,98.8000     32.5530,32.5680,35.8790      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.29                           str_m1_o10_o18_pcu_s_ID_445                         1080              98.1800,72.7400,98.6900     32.6060,32.5170,35.8930      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.3                            str_m1_o10_o18_pcu_s_ID_446                         2142              98.7800,73.3000,98.4400     32.6370,32.5270,35.6440      1,1,1         O,H,Br,Zn,C         
str_m1_o10_o18_pcu_sym.30                           str_m1_o10_o18_pcu_s_ID_447                         1494              97.9400,72.5300,98.6600     32.7220,32.4970,35.6060      1,1,1         S,O,H,Zn,C          
str_m1_o10_o18_pcu_sym.31                           str_m1_o10_o18_pcu_s_ID_448                         1062              98.1300,72.9900,98.1400     32.6970,32.6570,35.3210      1,1,1         O,Zn,Cl,F,C         
str_m1_o10_o18_pcu_sym.32                           str_m1_o10_o18_pcu_s_ID_449                         1116              98.1500,72.9100,98.5700     32.6810,32.6000,35.7360      1,1,1         O,H,Zn,F,C          
str_m1_o10_o18_pcu_sym.33                           str_m1_o10_o18_pcu_s_ID_450                         1242              98.1700,72.8900,98.6100     32.5380,32.5150,35.8330      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.34                           str_m1_o10_o18_pcu_s_ID_451                         2034              98.8700,73.3800,98.8800     32.6690,32.6170,35.2520      1,1,1         O,H,Zn,C,I          
str_m1_o10_o18_pcu_sym.35                           str_m1_o10_o18_pcu_s_ID_452                         2412              98.0100,73.5400,97.2600     32.8140,32.6700,35.7240      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.36                           str_m1_o10_o18_pcu_s_ID_453                         1116              98.3500,72.5600,98.6500     32.5960,32.5080,35.8980      1,1,1         O,H,N,Zn,C          
str_m1_o10_o18_pcu_sym.37                           str_m1_o10_o18_pcu_s_ID_454                         1062              98.3800,72.6900,98.5100     32.5550,32.6800,35.6630      1,1,1         O,H,Br,Zn,C         
str_m1_o10_o18_pcu_sym.38                           str_m1_o10_o18_pcu_s_ID_455                         1440              98.3900,73.1000,98.5900     32.5870,32.5690,35.8170      1,1,1         O,H,Zn,F,C          
str_m1_o10_o18_pcu_sym.39                           str_m1_o10_o18_pcu_s_ID_456                         1980              98.2300,72.8900,98.3600     32.7150,32.7230,35.3790      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.4                            str_m1_o10_o18_pcu_s_ID_457                         1512              98.1600,72.9800,98.6500     32.5100,32.5130,35.7960      1,1,1         S,O,H,Zn,C          
str_m1_o10_o18_pcu_sym.40                           str_m1_o10_o18_pcu_s_ID_458                         1224              97.9700,73.1300,98.2300     32.7460,32.4610,35.8380      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.41                           str_m1_o10_o18_pcu_s_ID_459                         1152              98.3600,73.1700,98.7100     32.5400,32.5210,35.8520      1,1,1         O,H,N,Zn,F,C        
str_m1_o10_o18_pcu_sym.42                           str_m1_o10_o18_pcu_s_ID_460                         1656              98.2900,73.2100,98.2800     32.7140,32.6800,35.3690      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.43                           str_m1_o10_o18_pcu_s_ID_461                         1134              98.3600,72.8800,98.3000     32.5160,32.6380,35.8810      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.44                           str_m1_o10_o18_pcu_s_ID_462                         1080              98.1600,72.7600,98.6900     32.5860,32.5170,35.8920      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.45                           str_m1_o10_o18_pcu_s_ID_463                         1062              97.8200,73.1100,98.3700     32.7200,32.4890,35.5460      1,1,1         O,H,Zn,Cl,C,I       
str_m1_o10_o18_pcu_sym.46                           str_m1_o10_o18_pcu_s_ID_464                         1800              98.1100,73.2600,98.3200     32.6220,32.4810,35.4400      1,1,1         H,O,Zn,C            
str_m1_o10_o18_pcu_sym.47                           str_m1_o10_o18_pcu_s_ID_465                         1440              98.0800,73.0900,98.6300     32.5260,32.5190,35.6950      1,1,1         O,H,N,Zn,C          
