Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m2_o1_o17_pcu_sym.124                           str_m2_o1_o17_pcu_sy_ID_1087                        1044              89.9900,90.4600,90.1200     32.5120,28.5770,30.1690      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o17_pcu_sym.125                           str_m2_o1_o17_pcu_sy_ID_1088                        1368              90.0000,90.5500,89.9600     32.4820,28.5950,30.1160      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o17_pcu_sym.126                           str_m2_o1_o17_pcu_sy_ID_1089                        1764              89.7800,89.9700,89.1000     32.6410,29.0330,30.1330      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o17_pcu_sym.127                           str_m2_o1_o17_pcu_sy_ID_1090                        2052              91.6200,90.0600,89.5800     32.7510,29.0440,29.9440      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.128                           str_m2_o1_o17_pcu_sy_ID_1091                        1044              90.0000,90.1700,90.0000     32.5050,28.5210,30.1710      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.129                           str_m2_o1_o17_pcu_sy_ID_1092                        2160              90.6700,91.7100,90.2500     32.9720,29.1830,30.1020      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.13                            str_m2_o1_o17_pcu_sy_ID_1093                        1440              90.1300,90.8200,90.0800     32.4340,28.5720,30.1930      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.130                           str_m2_o1_o17_pcu_sy_ID_1094                        2484              92.4400,92.1400,89.8600     33.0150,29.1380,29.9890      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.131                           str_m2_o1_o17_pcu_sy_ID_1095                        1512              89.5400,90.8000,88.7600     32.4830,28.5480,30.1640      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.132                           str_m2_o1_o17_pcu_sy_ID_1096                        1152              90.2100,90.4700,89.9800     32.3550,28.6080,30.2180      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o17_pcu_sym.133                           str_m2_o1_o17_pcu_sy_ID_1097                        1152              90.1400,90.0100,89.8600     32.4620,28.5730,29.9800      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.134                           str_m2_o1_o17_pcu_sy_ID_1098                        1188              90.0000,90.8400,90.0000     32.6720,28.5560,29.9650      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o17_pcu_sym.135                           str_m2_o1_o17_pcu_sy_ID_1099                        1044              90.2100,90.2800,90.0300     32.4890,28.5460,30.0970      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o17_pcu_sym.136                           str_m2_o1_o17_pcu_sy_ID_1100                        1044              89.6400,90.1400,90.4200     32.7090,28.5550,30.1100      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o17_pcu_sym.137                           str_m2_o1_o17_pcu_sy_ID_1101                        1476              90.2800,89.9400,90.7600     32.6690,28.5760,30.0460      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.138                           str_m2_o1_o17_pcu_sy_ID_1102                        1260              90.0100,92.2000,90.1000     32.7930,28.7240,30.0260      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o1_o17_pcu_sym.139                           str_m2_o1_o17_pcu_sy_ID_1103                        1836              90.4800,90.2300,90.2900     32.6670,28.6750,30.0670      1,1,1         C,H,N,Cu,O,S        
str_m2_o1_o17_pcu_sym.14                            str_m2_o1_o17_pcu_sy_ID_1104                        1764              90.0500,91.3600,89.6800     32.5930,28.6210,30.0570      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.140                           str_m2_o1_o17_pcu_sy_ID_1105                        1260              90.0500,90.4900,90.0700     32.4390,28.5350,30.1580      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.141                           str_m2_o1_o17_pcu_sy_ID_1106                        1692              88.8400,91.7600,89.1000     32.9890,29.0220,30.5320      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.142                           str_m2_o1_o17_pcu_sy_ID_1107                        1260              90.0100,89.6500,90.0300     32.4580,28.5650,30.1590      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.143                           str_m2_o1_o17_pcu_sy_ID_1108                        1476              90.0900,90.4200,90.2600     32.7940,28.4880,30.1520      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.144                           str_m2_o1_o17_pcu_sy_ID_1109                        1332              90.5300,91.4900,89.9300     32.4930,28.8470,30.0180      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.145                           str_m2_o1_o17_pcu_sy_ID_1110                        1116              90.0500,90.0900,90.0300     32.4960,28.5570,30.0940      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.146                           str_m2_o1_o17_pcu_sy_ID_1111                        1584              89.8000,90.8500,92.1100     32.5980,28.9890,29.8740      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o17_pcu_sym.147                           str_m2_o1_o17_pcu_sy_ID_1112                        1476              89.8100,92.6600,89.8800     33.0870,28.9180,29.9260      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o1_o17_pcu_sym.148                           str_m2_o1_o17_pcu_sy_ID_1113                        1692              90.0000,91.2600,90.0000     32.6770,28.5410,30.0530      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o17_pcu_sym.149                           str_m2_o1_o17_pcu_sy_ID_1114                        1188              89.7800,92.3000,89.5500     32.9170,29.0460,30.0310      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o17_pcu_sym.15                            str_m2_o1_o17_pcu_sy_ID_1115                        1944              91.0200,93.6300,90.2200     32.4160,28.8130,30.0490      1,1,1         C,H,N,Cu,O,S        
str_m2_o1_o17_pcu_sym.150                           str_m2_o1_o17_pcu_sy_ID_1116                        1332              89.7200,92.8400,89.9900     32.4390,28.9300,30.0070      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.151                           str_m2_o1_o17_pcu_sy_ID_1117                        1440              90.9700,90.4100,90.0100     32.4650,28.4720,30.2590      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.152                           str_m2_o1_o17_pcu_sy_ID_1118                        1044              89.5200,90.1700,90.0000     32.5060,28.5060,30.2330      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o17_pcu_sym.153                           str_m2_o1_o17_pcu_sy_ID_1119                        1476              89.9100,102.2600,90.1200    32.7370,29.1400,30.3740      1,1,1         C,H,N,Cu,O,S,Cl     
str_m2_o1_o17_pcu_sym.154                           str_m2_o1_o17_pcu_sy_ID_1120                        1044              90.2600,90.0100,90.0500     32.5930,28.5550,30.1170      1,1,1         C,H,N,Cu,O,Br,Cl    
str_m2_o1_o17_pcu_sym.155                           str_m2_o1_o17_pcu_sy_ID_1121                        1188              89.1200,93.3300,90.1500     32.4120,28.9460,30.2600      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o17_pcu_sym.156                           str_m2_o1_o17_pcu_sy_ID_1122                        1908              90.0400,89.4700,89.7100     32.6080,28.4820,30.1410      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o17_pcu_sym.157                           str_m2_o1_o17_pcu_sy_ID_1123                        1512              90.3800,90.2800,89.6100     32.4970,28.5230,30.2000      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.158                           str_m2_o1_o17_pcu_sy_ID_1124                        1332              89.8400,90.4100,89.9400     32.4880,28.5230,30.1700      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.159                           str_m2_o1_o17_pcu_sy_ID_1125                        1764              91.0200,92.1000,90.1400     32.7140,29.1420,30.0090      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o1_o17_pcu_sym.16                            str_m2_o1_o17_pcu_sy_ID_1126                        1044              90.0700,90.1800,90.0100     32.4980,28.5030,30.2710      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o17_pcu_sym.160                           str_m2_o1_o17_pcu_sy_ID_1127                        2052              90.5100,95.6400,88.7300     32.8860,29.5180,30.2000      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.161                           str_m2_o1_o17_pcu_sy_ID_1128                        1764              90.7800,91.6500,89.6600     32.8530,28.8590,30.1310      1,1,1         C,H,N,Cu,O,S        
str_m2_o1_o17_pcu_sym.162                           str_m2_o1_o17_pcu_sy_ID_1129                        1332              90.2200,92.1300,90.2800     32.6850,28.8400,30.0960      1,1,1         C,H,N,Cu,O,Br       
str_m2_o1_o17_pcu_sym.163                           str_m2_o1_o17_pcu_sy_ID_1130                        1188              89.0000,90.2200,89.9800     32.5030,28.4940,30.2740      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.164                           str_m2_o1_o17_pcu_sy_ID_1131                        1332              90.7600,92.0200,90.3800     32.5770,28.8390,30.0140      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o17_pcu_sym.165                           str_m2_o1_o17_pcu_sy_ID_1132                        1620              89.2400,89.5700,89.1300     32.6620,28.8990,30.0830      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o17_pcu_sym.166                           str_m2_o1_o17_pcu_sy_ID_1133                        1188              89.9500,92.0100,89.6200     32.6240,28.7350,30.0930      1,1,1         C,H,N,Cu,O,Cl       
str_m2_o1_o17_pcu_sym.167                           str_m2_o1_o17_pcu_sy_ID_1134                        1800              90.0000,95.9500,89.9600     32.4680,29.6020,29.7520      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.168                           str_m2_o1_o17_pcu_sy_ID_1135                        1476              89.9700,90.0800,90.1100     32.5280,28.4830,30.3030      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o17_pcu_sym.169                           str_m2_o1_o17_pcu_sy_ID_1136                        1404              89.8500,90.0700,89.8900     32.4690,28.5640,30.0260      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.17                            str_m2_o1_o17_pcu_sy_ID_1137                        1188              89.9900,90.1700,89.9700     32.4720,28.5700,30.0670      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.170                           str_m2_o1_o17_pcu_sy_ID_1138                        1404              89.5600,92.1600,89.6700     32.5900,28.9180,30.0390      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o17_pcu_sym.171                           str_m2_o1_o17_pcu_sy_ID_1139                        1872              90.0000,90.4000,90.0000     32.8200,28.5850,29.9890      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.172                           str_m2_o1_o17_pcu_sy_ID_1140                        2232              90.1400,86.6400,89.4200     32.7710,29.0100,30.2880      1,1,1         C,H,N,Cu,O,S        
str_m2_o1_o17_pcu_sym.173                           str_m2_o1_o17_pcu_sy_ID_1141                        2160              89.5000,93.4400,91.0700     32.8800,28.9830,30.0710      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.174                           str_m2_o1_o17_pcu_sy_ID_1142                        2052              90.0000,91.0700,90.0000     33.4130,28.5160,30.4020      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o17_pcu_sym.175                           str_m2_o1_o17_pcu_sy_ID_1143                        1764              89.6000,91.2600,90.0600     32.3870,28.5160,30.1630      1,1,1         C,H,N,Cu,O,F        
str_m2_o1_o17_pcu_sym.176                           str_m2_o1_o17_pcu_sy_ID_1144                        1224              89.7600,90.6500,89.1100     32.8770,28.7650,30.0820      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o17_pcu_sym.177                           str_m2_o1_o17_pcu_sy_ID_1145                        1080              90.0700,92.3600,89.9600     32.6440,28.8400,30.0510      1,1,1         C,N,Br,O,Cu         
str_m2_o1_o17_pcu_sym.178                           str_m2_o1_o17_pcu_sy_ID_1146                        1332              90.6200,90.1400,90.1200     32.3830,28.5550,30.1520      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.179                           str_m2_o1_o17_pcu_sy_ID_1147                        1440              89.7600,93.5200,89.6600     32.5240,28.9370,30.1560      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.18                            str_m2_o1_o17_pcu_sy_ID_1148                        1404              89.6500,92.2500,89.4200     32.4810,29.2350,30.1220      1,1,1         C,H,N,I,Cu,O        
str_m2_o1_o17_pcu_sym.180                           str_m2_o1_o17_pcu_sy_ID_1149                        1044              90.0800,92.3400,90.0100     32.4560,28.8780,30.0160      1,1,1         C,H,N,Cu,O,Br       
str_m2_o1_o17_pcu_sym.181                           str_m2_o1_o17_pcu_sy_ID_1150                        1620              88.3400,94.0100,88.5000     33.0160,28.8780,30.2040      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.182                           str_m2_o1_o17_pcu_sy_ID_1151                        1404              89.2900,90.2800,90.1000     32.4350,28.5780,30.1550      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.183                           str_m2_o1_o17_pcu_sy_ID_1152                        1908              86.3900,95.0700,90.2400     32.6590,29.3190,30.1220      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.184                           str_m2_o1_o17_pcu_sy_ID_1153                        1152              90.0300,90.2800,89.9600     32.4930,28.5570,30.1060      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.185                           str_m2_o1_o17_pcu_sy_ID_1154                        1476              90.1600,93.9800,90.8600     32.3640,29.3120,29.8490      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.186                           str_m2_o1_o17_pcu_sy_ID_1155                        1260              89.8400,91.7200,88.9900     32.8410,28.7910,30.0570      1,1,1         C,H,N,Cu,O          
str_m2_o1_o17_pcu_sym.187                           str_m2_o1_o17_pcu_sy_ID_1156                        1368              89.7300,90.0200,90.1100     32.9950,28.5580,30.0180      1,1,1         C,H,N,Cu,O          
