Data: 2020-01-12
Materials                                           Mol_ID                                              AtomsNumber       CellAngle                   CellLength                   SuperCell     Elements
str_m3_o2_o10_pcu_sym.28                            str_m3_o2_o10_pcu_sy_ID_1822                        768               90.2900,98.6300,91.6900     25.7640,29.6630,28.5830      1,1,1         O,C,Zn,H,Br,N       
str_m3_o2_o10_pcu_sym.29                            str_m3_o2_o10_pcu_sy_ID_1823                        792               89.0800,98.1800,90.8100     25.7620,29.8390,28.4780      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.3                             str_m3_o2_o10_pcu_sy_ID_1824                        1200              91.1000,99.6900,93.2300     25.9300,29.9680,28.5320      1,1,1         O,C,Zn,H,Br,N       
str_m3_o2_o10_pcu_sym.30                            str_m3_o2_o10_pcu_sy_ID_1825                        816               90.4900,99.0100,90.4000     25.7690,29.9230,28.4320      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.31                            str_m3_o2_o10_pcu_sy_ID_1826                        984               89.8000,97.8700,90.0500     25.8840,29.8200,28.2680      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.32                            str_m3_o2_o10_pcu_sy_ID_1827                        936               89.9100,98.6300,90.1100     25.7030,29.6960,28.3470      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.33                            str_m3_o2_o10_pcu_sy_ID_1828                        768               90.8300,99.2700,90.9300     25.7630,29.9430,28.4790      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.34                            str_m3_o2_o10_pcu_sy_ID_1829                        936               90.3600,97.4100,90.6100     25.9270,29.9930,28.4950      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.35                            str_m3_o2_o10_pcu_sy_ID_1830                        840               91.0800,99.2200,90.6100     25.7600,29.8830,28.4930      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.36                            str_m3_o2_o10_pcu_sy_ID_1831                        936               89.6600,98.6000,89.5400     25.7380,29.9050,28.2980      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.37                            str_m3_o2_o10_pcu_sy_ID_1832                        1008              89.3700,97.0300,91.8200     25.7010,29.6190,28.5370      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.38                            str_m3_o2_o10_pcu_sy_ID_1833                        1128              87.5000,97.5900,91.0900     25.8590,29.9530,28.5270      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.39                            str_m3_o2_o10_pcu_sy_ID_1834                        744               89.4900,98.3100,90.5900     25.7570,30.0000,28.4710      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.4                             str_m3_o2_o10_pcu_sy_ID_1835                        744               90.7500,98.9100,90.7800     25.7750,29.8520,28.5110      1,1,1         F,C,O,Zn,H,N        
str_m3_o2_o10_pcu_sym.40                            str_m3_o2_o10_pcu_sy_ID_1836                        696               89.9300,97.9600,90.0400     25.7740,30.0090,28.3280      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.41                            str_m3_o2_o10_pcu_sy_ID_1837                        1296              88.4200,97.4800,91.8800     25.7820,30.0540,28.6300      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.42                            str_m3_o2_o10_pcu_sy_ID_1838                        816               90.0900,98.7200,90.1100     25.7530,29.9970,28.3390      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.43                            str_m3_o2_o10_pcu_sy_ID_1839                        792               90.0200,98.1400,90.0500     25.9170,29.8980,28.3130      1,1,1         F,C,O,Zn,H,N        
str_m3_o2_o10_pcu_sym.44                            str_m3_o2_o10_pcu_sy_ID_1840                        792               90.1500,98.6500,90.3400     25.7610,29.9580,28.4530      1,1,1         F,C,O,Zn,H,N        
str_m3_o2_o10_pcu_sym.45                            str_m3_o2_o10_pcu_sy_ID_1841                        1200              88.6900,97.8700,90.9800     25.9400,29.9160,28.4360      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.46                            str_m3_o2_o10_pcu_sy_ID_1842                        1032              90.1200,98.4400,89.7900     25.9530,29.8810,28.3220      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.47                            str_m3_o2_o10_pcu_sy_ID_1843                        792               89.7800,98.6500,90.1000     25.9190,29.9410,28.3230      1,1,1         F,C,O,Zn,H,N        
str_m3_o2_o10_pcu_sym.48                            str_m3_o2_o10_pcu_sy_ID_1844                        1128              89.6200,98.4500,91.0100     25.7680,29.7410,28.5130      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.49                            str_m3_o2_o10_pcu_sy_ID_1845                        1104              90.6700,98.9300,91.5900     26.1550,29.8080,28.5040      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.5                             str_m3_o2_o10_pcu_sy_ID_1846                        696               90.0100,98.6600,90.0400     25.7820,30.0230,28.3440      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.50                            str_m3_o2_o10_pcu_sy_ID_1847                        744               89.9700,98.3900,90.0600     25.8880,30.0150,28.3320      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.51                            str_m3_o2_o10_pcu_sy_ID_1848                        792               91.4500,98.8300,90.6400     25.9490,29.8890,28.4360      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.52                            str_m3_o2_o10_pcu_sy_ID_1849                        912               89.6400,98.7300,90.0700     25.7350,29.8650,28.3510      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.53                            str_m3_o2_o10_pcu_sy_ID_1850                        840               89.0800,98.0400,91.4200     25.7490,29.9710,28.4920      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.54                            str_m3_o2_o10_pcu_sy_ID_1851                        864               90.1200,98.8400,90.6300     25.9380,30.0110,28.4000      1,1,1         O,C,Zn,H,S,N        
str_m3_o2_o10_pcu_sym.55                            str_m3_o2_o10_pcu_sy_ID_1852                        720               90.6800,99.1000,90.8200     25.7900,30.0190,28.4640      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.56                            str_m3_o2_o10_pcu_sy_ID_1853                        1056              89.4500,98.3400,90.5300     25.7210,30.0030,28.3950      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.57                            str_m3_o2_o10_pcu_sy_ID_1854                        1464              89.2800,97.7600,92.1000     25.6550,30.1490,28.6740      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.58                            str_m3_o2_o10_pcu_sy_ID_1855                        792               88.4300,98.1100,91.3800     25.7460,29.8570,28.4760      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.59                            str_m3_o2_o10_pcu_sy_ID_1856                        1032              88.9100,98.5000,90.0200     25.7200,29.8330,28.3240      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.6                             str_m3_o2_o10_pcu_sy_ID_1857                        720               89.2900,98.1600,91.0700     25.7690,30.0170,28.4800      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.60                            str_m3_o2_o10_pcu_sy_ID_1858                        1560              88.9600,99.2600,91.6600     25.6340,29.9260,28.4980      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.61                            str_m3_o2_o10_pcu_sy_ID_1859                        984               91.1400,99.3300,89.7100     25.7850,29.9760,28.4900      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.62                            str_m3_o2_o10_pcu_sy_ID_1860                        1512              88.0800,98.4200,91.3900     26.1040,29.8670,28.4490      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.63                            str_m3_o2_o10_pcu_sy_ID_1861                        1080              89.3100,98.2700,92.3000     25.8240,29.8240,28.5430      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.64                            str_m3_o2_o10_pcu_sy_ID_1862                        936               90.1700,98.6300,90.0800     25.7010,29.6710,28.3410      1,1,1         F,C,O,Zn,H,N        
str_m3_o2_o10_pcu_sym.65                            str_m3_o2_o10_pcu_sy_ID_1863                        1008              90.4900,98.9500,90.7900     25.7600,29.9220,28.5330      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.66                            str_m3_o2_o10_pcu_sy_ID_1864                        744               90.5000,98.6600,89.9800     25.7670,29.9150,28.3530      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.67                            str_m3_o2_o10_pcu_sy_ID_1865                        936               89.6500,98.7200,90.0400     25.7510,29.9100,28.3090      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.68                            str_m3_o2_o10_pcu_sy_ID_1866                        1320              91.0300,96.7400,89.6100     26.3970,29.6340,28.3060      1,1,1         O,C,Zn,H,S,N        
str_m3_o2_o10_pcu_sym.69                            str_m3_o2_o10_pcu_sy_ID_1867                        768               90.8800,99.0300,90.4000     25.7730,29.8490,28.4670      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.7                             str_m3_o2_o10_pcu_sy_ID_1868                        816               89.2200,98.1800,90.7000     25.7650,29.9320,28.4380      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.70                            str_m3_o2_o10_pcu_sy_ID_1869                        1104              89.7600,97.8500,90.3400     25.8780,29.8540,28.2730      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.71                            str_m3_o2_o10_pcu_sy_ID_1870                        1056              90.0900,98.6400,93.2500     25.7230,29.9850,28.7450      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.72                            str_m3_o2_o10_pcu_sy_ID_1871                        840               89.1200,97.3800,90.8800     25.8110,29.6330,28.4910      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.73                            str_m3_o2_o10_pcu_sy_ID_1872                        1248              90.0800,99.2900,91.2900     25.6510,29.7530,28.4640      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.74                            str_m3_o2_o10_pcu_sy_ID_1873                        984               89.6300,98.7400,90.0900     25.7470,29.7830,28.2990      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.75                            str_m3_o2_o10_pcu_sy_ID_1874                        792               89.4000,98.6300,90.1500     25.7660,29.8630,28.3420      1,1,1         O,C,Zn,H,S,N        
str_m3_o2_o10_pcu_sym.76                            str_m3_o2_o10_pcu_sy_ID_1875                        696               89.1000,98.1700,92.1100     25.7340,29.9160,28.6730      1,1,1         O,C,Zn,H,Cl,Br,N    
str_m3_o2_o10_pcu_sym.77                            str_m3_o2_o10_pcu_sy_ID_1876                        888               90.1100,98.6000,90.0200     25.7700,29.9150,28.3400      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.78                            str_m3_o2_o10_pcu_sy_ID_1877                        816               90.1600,98.2600,91.5900     25.9110,29.8490,28.5700      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.79                            str_m3_o2_o10_pcu_sy_ID_1878                        696               90.4400,99.0100,90.6200     25.7660,29.8340,28.4890      1,1,1         O,C,Zn,H,Cl,Br,N    
str_m3_o2_o10_pcu_sym.8                             str_m3_o2_o10_pcu_sy_ID_1879                        792               91.1300,99.0700,90.9700     26.0230,29.9800,28.4640      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.80                            str_m3_o2_o10_pcu_sy_ID_1880                        864               89.7900,97.8100,90.0600     25.8150,29.7990,28.3420      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.81                            str_m3_o2_o10_pcu_sy_ID_1881                        720               90.0100,98.6900,90.0000     25.7830,30.0230,28.2910      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.82                            str_m3_o2_o10_pcu_sy_ID_1882                        936               90.5100,98.6100,89.7400     25.7390,29.8950,28.3450      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.83                            str_m3_o2_o10_pcu_sy_ID_1883                        744               89.0300,98.3900,90.7100     25.7570,30.0410,28.4460      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.84                            str_m3_o2_o10_pcu_sy_ID_1884                        744               90.6100,98.5900,89.8900     25.7720,30.0150,28.3390      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.85                            str_m3_o2_o10_pcu_sy_ID_1885                        840               89.4400,97.5400,91.4600     25.8840,29.8890,28.6560      1,1,1         O,C,Zn,H,Cl,N       
str_m3_o2_o10_pcu_sym.86                            str_m3_o2_o10_pcu_sy_ID_1886                        792               90.0100,98.6900,90.1000     25.7670,30.0220,28.2850      1,1,1         O,C,Zn,H,S,N        
str_m3_o2_o10_pcu_sym.87                            str_m3_o2_o10_pcu_sy_ID_1887                        744               89.0000,98.1700,91.1800     25.7170,29.8800,28.5260      1,1,1         O,C,Zn,H,I,N        
str_m3_o2_o10_pcu_sym.88                            str_m3_o2_o10_pcu_sy_ID_1888                        1152              90.4700,98.8300,90.4200     25.6610,29.7140,28.3380      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.89                            str_m3_o2_o10_pcu_sy_ID_1889                        1200              90.7500,97.1500,91.8500     25.7050,30.0420,28.4960      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.9                             str_m3_o2_o10_pcu_sy_ID_1890                        768               90.8300,98.6600,89.9300     25.7780,30.0030,28.3300      1,1,1         O,C,Zn,H,N          
str_m3_o2_o10_pcu_sym.90                            str_m3_o2_o10_pcu_sy_ID_1891                        792               90.3100,98.6700,89.9700     25.7770,29.9180,28.3400      1,1,1         O,C,Zn,H,N          
