MaterialsName                10.0kPa        100.0kPa       
str_m1_o10_o18_pcu_s_ID_339   0.2342         0.0698         
str_m1_o10_o18_pcu_s_ID_340   0.0746         0.1696         
str_m1_o10_o18_pcu_s_ID_341   0.0528         0.0641         
str_m1_o10_o18_pcu_s_ID_342   0.0692         0.1937         
str_m1_o10_o18_pcu_s_ID_343   0.0474         0.2218         
str_m1_o10_o18_pcu_s_ID_344   0.1412         0.7540         
str_m1_o10_o18_pcu_s_ID_345   0.0656         0.1603         
str_m1_o10_o18_pcu_s_ID_346   0.0497         0.1140         
str_m1_o10_o18_pcu_s_ID_347   0.0660         0.1075         
str_m1_o10_o18_pcu_s_ID_348   0.0603         0.0812         
str_m1_o10_o18_pcu_s_ID_349   0.0255         0.0143         
str_m1_o10_o18_pcu_s_ID_350   0.0771         0.0971         
str_m1_o10_o18_pcu_s_ID_351   0.0416         0.1687         
str_m1_o10_o18_pcu_s_ID_352   0.0440         0.1089         
str_m1_o10_o18_pcu_s_ID_353   0.0853         0.0674         
str_m1_o10_o18_pcu_s_ID_354   0.0583         0.1548         
str_m1_o10_o18_pcu_s_ID_355   0.0349         0.0127         
str_m1_o10_o18_pcu_s_ID_356   0.0503         0.0563         
str_m1_o10_o18_pcu_s_ID_357   0.0593         0.0664         
str_m1_o10_o18_pcu_s_ID_358   0.0763         0.1715         
str_m1_o10_o18_pcu_s_ID_359   0.0640         0.3231         
str_m1_o10_o18_pcu_s_ID_360   0.0657         0.1916         
str_m1_o10_o18_pcu_s_ID_361   0.0822         0.1455         
str_m1_o10_o18_pcu_s_ID_362   0.0371         0.1842         
str_m1_o10_o18_pcu_s_ID_363    NULL   0.2164         
str_m1_o10_o18_pcu_s_ID_364   0.0419         0.0145         
str_m1_o10_o18_pcu_s_ID_365   0.0569         0.0238         
str_m1_o10_o18_pcu_s_ID_366   0.0741         0.1387         
str_m1_o10_o18_pcu_s_ID_367   0.0289         0.0323         
str_m1_o10_o18_pcu_s_ID_368   0.0490         0.1553         
str_m1_o10_o18_pcu_s_ID_369   0.0549         0.1497         
str_m1_o10_o18_pcu_s_ID_370   0.0677         0.1458         
str_m1_o10_o18_pcu_s_ID_371   0.0788         0.2393         
str_m1_o10_o18_pcu_s_ID_372   0.0776         0.0362         
str_m1_o10_o18_pcu_s_ID_373   0.0821         0.0539         
str_m1_o10_o18_pcu_s_ID_374   0.0959         0.1087         
str_m1_o10_o18_pcu_s_ID_375   0.0528         0.1116         
str_m1_o10_o18_pcu_s_ID_376   0.0301         0.0633         
str_m1_o10_o18_pcu_s_ID_377   0.0572         0.1058         
str_m1_o10_o18_pcu_s_ID_378   0.0639         0.2391         
str_m1_o10_o18_pcu_s_ID_379   0.0560         0.1131         
str_m1_o10_o18_pcu_s_ID_380   0.0774         0.1039         
str_m1_o10_o18_pcu_s_ID_381   0.0697         0.1631         
str_m1_o10_o18_pcu_s_ID_382   0.0515         0.0311         
str_m1_o10_o18_pcu_s_ID_383   0.0694         0.1010         
str_m1_o10_o18_pcu_s_ID_384   0.0208         0.0991         
str_m1_o10_o18_pcu_s_ID_385   0.0703         0.2337         
str_m1_o10_o18_pcu_s_ID_386   0.0750         0.1747         
str_m1_o10_o18_pcu_s_ID_387   0.0498         0.0607         
str_m1_o10_o18_pcu_s_ID_388   0.1475         0.3254         
str_m1_o10_o18_pcu_s_ID_389   0.0324         0.0424         
str_m1_o10_o18_pcu_s_ID_390   0.0599         0.1873         
str_m1_o10_o18_pcu_s_ID_391   0.0580         0.0662         
str_m1_o10_o18_pcu_s_ID_392   0.0343         0.0823         
str_m1_o10_o18_pcu_s_ID_393   0.0948         0.2104         
str_m1_o10_o18_pcu_s_ID_394   0.0702         0.0557         
str_m1_o10_o18_pcu_s_ID_395   0.0619         0.0451         
str_m1_o10_o18_pcu_s_ID_396   0.0360         0.0510         
str_m1_o10_o18_pcu_s_ID_397   0.0441         0.0772         
str_m1_o10_o18_pcu_s_ID_398   0.0516         0.1219         
str_m1_o10_o18_pcu_s_ID_399   0.0462         0.0424         
str_m1_o10_o18_pcu_s_ID_400   0.0822         0.1125         
str_m1_o10_o18_pcu_s_ID_401   0.0718         0.1520         
str_m1_o10_o18_pcu_s_ID_402   0.0583         0.0372         
str_m1_o10_o18_pcu_s_ID_403   0.0618         0.0147         
str_m1_o10_o18_pcu_s_ID_404   0.0586         0.0872         
str_m1_o10_o18_pcu_s_ID_405   0.0336         0.0529         
str_m1_o10_o18_pcu_s_ID_406   0.0632         0.1137         
