MaterialsName                0.01kPa        
str_m1_o10_o18_pcu_s_ID_331   0.4239         
str_m1_o10_o18_pcu_s_ID_332   25.1979        
str_m1_o10_o18_pcu_s_ID_333   0.6500         
str_m1_o10_o18_pcu_s_ID_334   1.8124         
str_m1_o10_o18_pcu_s_ID_335   2.0720         
str_m1_o10_o18_pcu_s_ID_336   4.2570         
str_m1_o10_o18_pcu_s_ID_337   0.3846         
str_m1_o10_o18_pcu_s_ID_338   0.3586         
str_m1_o10_o18_pcu_s_ID_339   26.6156        
str_m1_o10_o18_pcu_s_ID_340   0.5660         
str_m1_o10_o18_pcu_s_ID_341   8.3754         
str_m1_o10_o18_pcu_s_ID_342   2.0971         
str_m1_o10_o18_pcu_s_ID_343   1.1140         
str_m1_o10_o18_pcu_s_ID_344   8.8922         
str_m1_o10_o18_pcu_s_ID_345   1.1243         
str_m1_o10_o18_pcu_s_ID_346   0.7271         
str_m1_o10_o18_pcu_s_ID_347   0.8476         
str_m1_o10_o18_pcu_s_ID_348   0.4046         
str_m1_o10_o18_pcu_s_ID_349   4.7632         
str_m1_o10_o18_pcu_s_ID_350   27.8690        
str_m1_o10_o18_pcu_s_ID_351   2.6778         
str_m1_o10_o18_pcu_s_ID_352   0.5962         
str_m1_o10_o18_pcu_s_ID_353   0.4138         
str_m1_o10_o18_pcu_s_ID_354   2.2162         
str_m1_o10_o18_pcu_s_ID_355   2.6620         
str_m1_o10_o18_pcu_s_ID_356   0.7823         
str_m1_o10_o18_pcu_s_ID_357   0.7653         
str_m1_o10_o18_pcu_s_ID_358   1.8196         
str_m1_o10_o18_pcu_s_ID_359   6.3124         
str_m1_o10_o18_pcu_s_ID_360   0.4651         
str_m1_o10_o18_pcu_s_ID_361   0.4593         
str_m1_o10_o18_pcu_s_ID_362   12.1469        
str_m1_o10_o18_pcu_s_ID_363   4.2098         
str_m1_o10_o18_pcu_s_ID_364   13.7659        
str_m1_o10_o18_pcu_s_ID_365   0.8457         
str_m1_o10_o18_pcu_s_ID_366   0.8857         
str_m1_o10_o18_pcu_s_ID_367   1.2860         
str_m1_o10_o18_pcu_s_ID_368   3.0513         
str_m1_o10_o18_pcu_s_ID_369   0.3991         
