MaterialsName                10.0kPa        100.0kPa       
str_m2_o10_o17_pcu_s_ID_291   32.4356        34.8147        
str_m2_o10_o17_pcu_s_ID_292   13.0000        10.0000        
str_m2_o10_o17_pcu_s_ID_293   13.0000        10.0000        
str_m2_o10_o17_pcu_s_ID_294   15.8962        17.5920        
str_m2_o10_o17_pcu_s_ID_295   12.3539        11.8854        
str_m2_o10_o17_pcu_s_ID_296   18.6648        13.7278        
str_m2_o10_o17_pcu_s_ID_297   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_298   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_299   19.8175        22.7113        
str_m2_o10_o17_pcu_s_ID_300   9.2077         8.0000         
str_m2_o10_o17_pcu_s_ID_301   8.4701         14.7492        
str_m2_o10_o17_pcu_s_ID_302   13.9304        14.6746        
str_m2_o10_o17_pcu_s_ID_303   27.0688        28.9664        
str_m2_o10_o17_pcu_s_ID_304   16.4427        10.8192        
str_m2_o10_o17_pcu_s_ID_305   0.1492         0.4935         
str_m2_o10_o17_pcu_s_ID_306   14.1193        9.7592         
str_m2_o10_o17_pcu_s_ID_307   17.0003        9.4867         
str_m2_o10_o17_pcu_s_ID_308   17.9994        18.0000        
str_m2_o10_o17_pcu_s_ID_309   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_310   0.0295         1.1793         
str_m2_o10_o17_pcu_s_ID_311   18.0000        18.0000        
str_m2_o10_o17_pcu_s_ID_312   17.7368        18.1007        
str_m2_o10_o17_pcu_s_ID_313   35.4669        35.6440        
str_m2_o10_o17_pcu_s_ID_314   14.3526        12.0000        
str_m2_o10_o17_pcu_s_ID_315   12.1906        9.0000         
str_m2_o10_o17_pcu_s_ID_316   17.9825        13.5866        
str_m2_o10_o17_pcu_s_ID_317   36.8235        42.5159        
str_m2_o10_o17_pcu_s_ID_318   39.6289        45.3377        
str_m2_o10_o17_pcu_s_ID_319   17.2705        27.5036        
str_m2_o10_o17_pcu_s_ID_320   13.6989        15.9441        
str_m2_o10_o17_pcu_s_ID_321   3.3166         13.4616        
str_m2_o10_o17_pcu_s_ID_322   40.6656        42.1983        
str_m2_o10_o17_pcu_s_ID_323   1.9786         11.4251        
str_m2_o10_o17_pcu_s_ID_324   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_325   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_326   18.0944        18.0940        
str_m2_o10_o17_pcu_s_ID_327   16.8288        18.1183        
str_m2_o10_o17_pcu_s_ID_328   0.0510         1.6610         
str_m2_o10_o17_pcu_s_ID_329   18.8902        23.8094        
str_m2_o10_o17_pcu_s_ID_330   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_331   10.0000        10.0000        
str_m2_o10_o17_pcu_s_ID_332   9.0000         8.0072         
str_m2_o10_o17_pcu_s_ID_333   11.2344        10.0000        
str_m2_o10_o17_pcu_s_ID_334   32.6269        33.8382        
str_m2_o10_o17_pcu_s_ID_335   3.5390         11.4097        
str_m2_o10_o17_pcu_s_ID_336   17.0000        14.0000        
str_m2_o10_o17_pcu_s_ID_337   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_338   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_339   17.3648        14.2387        
str_m2_o10_o17_pcu_s_ID_340   24.5160        32.8666        
str_m2_o10_o17_pcu_s_ID_341   23.6261        24.6184        
str_m2_o10_o17_pcu_s_ID_342   34.4374        36.1868        
str_m2_o10_o17_pcu_s_ID_343   35.7187        34.4357        
str_m2_o10_o17_pcu_s_ID_344   20.8723        18.9314        
str_m2_o10_o17_pcu_s_ID_345   17.9802        18.1279        
str_m2_o10_o17_pcu_s_ID_346   11.6820        12.0000        
