MaterialsName                 9.99kPa        
str_m2_o10_o17_pcu_s_ID_277   -86.9425       
str_m2_o10_o17_pcu_s_ID_278   0.0000         
str_m2_o10_o17_pcu_s_ID_279   -68.9637       
str_m2_o10_o17_pcu_s_ID_280   -66.4588       
str_m2_o10_o17_pcu_s_ID_281   -56.2993       
str_m2_o10_o17_pcu_s_ID_282   -79.2422       
str_m2_o10_o17_pcu_s_ID_283   0.0000         
str_m2_o10_o17_pcu_s_ID_284   0.0000         
str_m2_o10_o17_pcu_s_ID_285   -65.4915       
str_m2_o10_o17_pcu_s_ID_286   0.0000         
str_m2_o10_o17_pcu_s_ID_287   -68.3991       
str_m2_o10_o17_pcu_s_ID_288   -65.3951       
str_m2_o10_o17_pcu_s_ID_289   -63.5651       
str_m2_o10_o17_pcu_s_ID_290   -72.6825       
str_m2_o10_o17_pcu_s_ID_291   -60.4351       
str_m2_o10_o17_pcu_s_ID_292   -76.0687       
str_m2_o10_o17_pcu_s_ID_293   -70.3761       
str_m2_o10_o17_pcu_s_ID_294   -52.7858       
str_m2_o10_o17_pcu_s_ID_295   -74.2715       
str_m2_o10_o17_pcu_s_ID_296   -68.2285       
str_m2_o10_o17_pcu_s_ID_297   0.0000         
str_m2_o10_o17_pcu_s_ID_298   0.0000         
str_m2_o10_o17_pcu_s_ID_299   -70.0745       
str_m2_o10_o17_pcu_s_ID_300   -74.7974       
str_m2_o10_o17_pcu_s_ID_301   -55.9839       
str_m2_o10_o17_pcu_s_ID_302   -62.7466       
str_m2_o10_o17_pcu_s_ID_303   -64.7087       
str_m2_o10_o17_pcu_s_ID_304   -69.8253       
str_m2_o10_o17_pcu_s_ID_305   -14.9138       
str_m2_o10_o17_pcu_s_ID_306   -87.7946       
str_m2_o10_o17_pcu_s_ID_307   -66.0207       
str_m2_o10_o17_pcu_s_ID_308   -61.1551       
str_m2_o10_o17_pcu_s_ID_309   0.0000         
str_m2_o10_o17_pcu_s_ID_310   -45.3450       
str_m2_o10_o17_pcu_s_ID_311   -70.7728       
str_m2_o10_o17_pcu_s_ID_312   -58.6427       
str_m2_o10_o17_pcu_s_ID_313   -59.5289       
str_m2_o10_o17_pcu_s_ID_314    NULL   
str_m2_o10_o17_pcu_s_ID_315   -99.8177       
str_m2_o10_o17_pcu_s_ID_316   -63.7728       
str_m2_o10_o17_pcu_s_ID_317   -63.9601       
str_m2_o10_o17_pcu_s_ID_318   -63.3464       
str_m2_o10_o17_pcu_s_ID_319   -55.3424       
str_m2_o10_o17_pcu_s_ID_320   -62.6167       
str_m2_o10_o17_pcu_s_ID_321   -50.3593       
str_m2_o10_o17_pcu_s_ID_322   -64.7985       
str_m2_o10_o17_pcu_s_ID_323   -49.1411       
str_m2_o10_o17_pcu_s_ID_324   0.0000         
str_m2_o10_o17_pcu_s_ID_325   0.0000         
str_m2_o10_o17_pcu_s_ID_326   -67.1409       
str_m2_o10_o17_pcu_s_ID_327   -56.9753       
str_m2_o10_o17_pcu_s_ID_328   -30.5604       
str_m2_o10_o17_pcu_s_ID_329   -65.2159       
str_m2_o10_o17_pcu_s_ID_330   0.0000         
str_m2_o10_o17_pcu_s_ID_331   -48500.4768    
str_m2_o10_o17_pcu_s_ID_332   -87.3371       
str_m2_o10_o17_pcu_s_ID_333   -84.8159       
str_m2_o10_o17_pcu_s_ID_334   -64.1903       
str_m2_o10_o17_pcu_s_ID_335   -52.2390       
str_m2_o10_o17_pcu_s_ID_336   -71.1329       
str_m2_o10_o17_pcu_s_ID_337   0.0000         
str_m2_o10_o17_pcu_s_ID_338   0.0000         
str_m2_o10_o17_pcu_s_ID_339   -62.3926       
str_m2_o10_o17_pcu_s_ID_340   -62.0896       
str_m2_o10_o17_pcu_s_ID_341   -104.9938      
str_m2_o10_o17_pcu_s_ID_342   -64.8065       
str_m2_o10_o17_pcu_s_ID_343   -64.1687       
str_m2_o10_o17_pcu_s_ID_344   -66.3172       
str_m2_o10_o17_pcu_s_ID_345   -58.2462       
str_m2_o10_o17_pcu_s_ID_346   -102.0360      
str_m2_o10_o17_pcu_s_ID_347   -80.1613       
str_m2_o10_o17_pcu_s_ID_348   0.0000         
str_m2_o10_o17_pcu_s_ID_349   -54.7388       
str_m2_o10_o17_pcu_s_ID_350   -65.9514       
str_m2_o10_o17_pcu_s_ID_351   -69.3177       
str_m2_o10_o17_pcu_s_ID_352   0.0000         
str_m2_o10_o17_pcu_s_ID_353   0.0000         
str_m2_o10_o17_pcu_s_ID_354   -63.8770       
str_m2_o10_o17_pcu_s_ID_355   -72.7969       
str_m2_o10_o17_pcu_s_ID_356   -47.7203       
str_m2_o10_o17_pcu_s_ID_357   -63.7162       
str_m2_o10_o17_pcu_s_ID_358   -65.5238       
str_m2_o10_o17_pcu_s_ID_359   -72.2273       
str_m2_o10_o17_pcu_s_ID_360   -71.2290       
str_m2_o10_o17_pcu_s_ID_361   0.0000         
str_m2_o10_o17_pcu_s_ID_362   0.0000         
str_m2_o10_o17_pcu_s_ID_363   -74.6794       
str_m2_o10_o17_pcu_s_ID_364   0.0000         
str_m2_o10_o17_pcu_s_ID_365   -67.5132       
str_m2_o10_o17_pcu_s_ID_366   0.0000         
str_m2_o10_o17_pcu_s_ID_367   0.0000         
str_m2_o10_o17_pcu_s_ID_368   -63.9564       
str_m2_o10_o17_pcu_s_ID_369   -56.5777       
str_m2_o10_o17_pcu_s_ID_370   -91.4502       
str_m2_o10_o17_pcu_s_ID_371   0.0000         
str_m2_o10_o17_pcu_s_ID_372   -67.3827       
str_m2_o10_o17_pcu_s_ID_373   -63.6967       
str_m2_o10_o17_pcu_s_ID_374   -62.8067       
str_m2_o10_o17_pcu_s_ID_375   -90.4072       
str_m2_o10_o17_pcu_s_ID_376   -63.3416       
str_m2_o10_o17_pcu_s_ID_377   0.0000         
str_m2_o10_o17_pcu_s_ID_378   -10753.6085    
str_m2_o10_o17_pcu_s_ID_379   -64.4217       
str_m2_o10_o17_pcu_s_ID_380   -64.8925       
str_m2_o10_o17_pcu_s_ID_381   -73.2547       
str_m2_o10_o17_pcu_s_ID_382   -62.0308       
str_m2_o10_o17_pcu_s_ID_383   -85.2027       
str_m2_o10_o17_pcu_s_ID_384   -99.4682       
str_m2_o10_o17_pcu_s_ID_385   -81.9501       
str_m2_o10_o17_pcu_s_ID_386   -71.0326       
str_m2_o10_o17_pcu_s_ID_387   -68.4484       
str_m2_o10_o17_pcu_s_ID_388   -73.2360       
str_m2_o10_o17_pcu_s_ID_389   -91.9721       
str_m2_o10_o17_pcu_s_ID_390   -55.4317       
str_m2_o10_o17_pcu_s_ID_391   -60.3349       
str_m2_o10_o17_pcu_s_ID_392   -80.7229       
str_m2_o10_o17_pcu_s_ID_393   -64.6619       
str_m2_o10_o17_pcu_s_ID_394   0.0000         
str_m2_o10_o17_pcu_s_ID_395   -63.1173       
str_m2_o10_o17_pcu_s_ID_396   -64.2563       
