MaterialsName                10.0kPa        
str_m1_o10_o18_pcu_s_ID_473   76.3268        
str_m1_o10_o18_pcu_s_ID_474   116.0766       
str_m1_o10_o18_pcu_s_ID_475   131.1217       
str_m1_o10_o18_pcu_s_ID_476   89.4317        
str_m1_o10_o18_pcu_s_ID_477   58.1327        
str_m1_o10_o18_pcu_s_ID_478   89.1379        
str_m1_o10_o18_pcu_s_ID_479   83.4118        
str_m1_o10_o18_pcu_s_ID_480   105.0268       
str_m1_o10_o18_pcu_s_ID_481   80.0833        
str_m1_o10_o18_pcu_s_ID_482   113.1714       
str_m1_o10_o18_pcu_s_ID_483   105.9620       
str_m1_o10_o18_pcu_s_ID_484   117.6141       
str_m1_o10_o18_pcu_s_ID_485   78.4549        
str_m1_o10_o18_pcu_s_ID_486   79.0136        
str_m1_o10_o18_pcu_s_ID_487   80.8940        
str_m1_o10_o18_pcu_s_ID_488   89.3708        
str_m1_o10_o18_pcu_s_ID_489   112.6520       
str_m1_o10_o18_pcu_s_ID_490   104.9942       
str_m1_o10_o18_pcu_s_ID_491   102.0964       
str_m1_o10_o18_pcu_s_ID_492   105.3048       
str_m1_o10_o18_pcu_s_ID_493   114.3390       
str_m1_o10_o18_pcu_s_ID_494   94.8246        
str_m1_o10_o18_pcu_s_ID_495   119.6060       
str_m1_o10_o18_pcu_s_ID_496   76.2744        
str_m1_o10_o18_pcu_s_ID_497   89.1420        
